Progressive day (day),Total current (mA),Total current density (A/m2)
84.42569444,76.98113208,0.811117358
84.42916667,76.79245283,0.809129325
84.43263889,76.79245283,0.809129325
84.43611111,76.60377358,0.807141293
84.43958333,76.60377358,0.807141293
84.44305556,76.98113208,0.811117358
84.44652778,76.79245283,0.809129325
84.45,76.79245283,0.809129325
84.45347222,76.60377358,0.807141293
84.45694444,76.41509434,0.80515326
84.46041667,76.41509434,0.80515326
84.46388889,76.03773585,0.801177194
84.46736111,76.03773585,0.801177194
84.47083333,75.8490566,0.799189162
84.47430556,76.03773585,0.801177194
84.47777778,75.8490566,0.799189162
84.48125,75.47169811,0.795213096
84.48472222,75.28301887,0.793225063
84.48819444,76.22641509,0.803165227
84.49166667,76.03773585,0.801177194
84.49513889,75.09433962,0.791237031
84.49861111,76.03773585,0.801177194
84.50208333,76.03773585,0.801177194
84.50555555,76.03773585,0.801177194
84.50902778,75.66037736,0.797201129
84.5125,75.66037736,0.797201129
84.51597222,75.66037736,0.797201129
84.51944444,74.71698113,0.787260965
84.52291667,74.52830189,0.785272933
84.52638889,74.1509434,0.781296867
84.52986111,74.1509434,0.781296867
84.53333333,74.1509434,0.781296867
84.53680555,73.96226415,0.779308834
84.54027778,74.52830189,0.785272933
84.54375,74.33962264,0.7832849
84.54722222,74.1509434,0.781296867
84.55069444,74.33962264,0.7832849
84.55416667,74.33962264,0.7832849
84.55763889,73.96226415,0.779308834
84.56111111,74.1509434,0.781296867
84.56458333,73.96226415,0.779308834
84.56805555,73.96226415,0.779308834
84.57152778,73.58490566,0.775332769
84.575,73.77358491,0.777320802
84.57847222,73.20754717,0.771356703
84.58194444,73.39622642,0.773344736
84.58541667,73.39622642,0.773344736
84.58888889,73.20754717,0.771356703
84.59236111,73.39622642,0.773344736
84.59583333,73.20754717,0.771356703
84.59930555,73.20754717,0.771356703
84.60277778,73.01886792,0.769368671
84.60625,72.83018868,0.767380638
84.60972222,72.83018868,0.767380638
84.61319444,72.45283019,0.763404572
84.61666667,72.45283019,0.763404572
84.62013889,72.45283019,0.763404572
84.62361111,72.26415094,0.76141654
84.62708333,72.0754717,0.759428507
84.63055555,72.0754717,0.759428507
84.63402778,71.69811321,0.755452441
84.6375,71.50943396,0.753464409
84.64097222,71.50943396,0.753464409
84.64444444,71.32075472,0.751476376
84.64791667,71.13207547,0.749488343
84.65138889,71.13207547,0.749488343
84.65486111,70.94339623,0.74750031
84.65833333,70.75471698,0.745512278
84.66180555,70.56603774,0.743524245
84.66527778,70.56603774,0.743524245
84.66875,70.56603774,0.743524245
84.67222222,70.56603774,0.743524245
84.67569444,70.18867925,0.739548179
84.67916667,70.18867925,0.739548179
84.68263889,70.37735849,0.741536212
84.68611111,70,0.737560147
84.68958333,69.62264151,0.733584081
84.69305555,69.62264151,0.733584081
84.69652778,69.43396226,0.731596049
84.7,69.43396226,0.731596049
84.70347222,69.43396226,0.731596049
84.70694444,69.05660377,0.727619983
84.71041667,69.05660377,0.727619983
84.71388889,69.43396226,0.731596049
84.71736111,69.43396226,0.731596049
84.72083333,69.24528302,0.729608016
84.72430555,68.86792453,0.72563195
84.72777778,68.86792453,0.72563195
84.73125,69.05660377,0.727619983
84.73472222,68.86792453,0.72563195
84.73819444,68.67924528,0.723643918
84.74166667,68.30188679,0.719667852
84.74513889,68.30188679,0.719667852
84.74861111,68.30188679,0.719667852
84.75208333,68.11320755,0.717679819
84.75555555,68.30188679,0.719667852
84.75902778,67.73584906,0.713703754
84.7625,67.73584906,0.713703754
84.76597222,67.73584906,0.713703754
84.76944444,67.35849057,0.709727688
84.77291667,67.16981132,0.707739656
84.77638889,67.16981132,0.707739656
84.77986111,66.98113208,0.705751623
84.78333333,66.98113208,0.705751623
84.78680555,66.98113208,0.705751623
84.79027778,66.79245283,0.70376359
84.79375,66.79245283,0.70376359
84.79722222,66.60377358,0.701775557
84.80069444,33.58490566,0.353869828
84.80416667,NaN,NaN
84.80763889,NaN,NaN
84.81111111,NaN,NaN
84.81458333,NaN,NaN
84.81805555,NaN,NaN
84.82152778,NaN,NaN
84.825,NaN,NaN
84.82847222,NaN,NaN
84.83194444,NaN,NaN
84.83541667,NaN,NaN
84.83888889,NaN,NaN
84.84236111,NaN,NaN
84.84583333,NaN,NaN
84.84930555,NaN,NaN
84.85277778,NaN,NaN
84.85625,NaN,NaN
84.85972222,NaN,NaN
84.86319444,NaN,NaN
84.86666667,NaN,NaN
84.87013889,NaN,NaN
84.87361111,NaN,NaN
84.87708333,NaN,NaN
84.88055555,NaN,NaN
84.88402778,NaN,NaN
84.8875,NaN,NaN
84.89097222,NaN,NaN
84.89444444,NaN,NaN
84.89791667,NaN,NaN
84.90138889,NaN,NaN
84.90486111,NaN,NaN
84.90833333,NaN,NaN
84.91180555,NaN,NaN
84.91527778,NaN,NaN
84.91875,NaN,NaN
84.92222222,NaN,NaN
84.92569444,NaN,NaN
84.92916667,NaN,NaN
84.93263889,NaN,NaN
84.93611111,NaN,NaN
84.93958333,NaN,NaN
84.94305555,NaN,NaN
84.94652778,NaN,NaN
84.95,NaN,NaN
84.95347222,NaN,NaN
84.95694444,NaN,NaN
84.96041667,NaN,NaN
84.96388889,NaN,NaN
84.96736111,NaN,NaN
84.97083333,NaN,NaN
84.97430555,NaN,NaN
84.97777778,NaN,NaN
84.98125,NaN,NaN
84.98472222,NaN,NaN
84.98819444,NaN,NaN
84.99166667,NaN,NaN
84.99513889,NaN,NaN
84.99861111,NaN,NaN
85.00208333,NaN,NaN
85.00555555,NaN,NaN
85.00902778,NaN,NaN
85.0125,NaN,NaN
85.01597222,NaN,NaN
85.01944444,NaN,NaN
85.02291667,NaN,NaN
85.02638889,NaN,NaN
85.02986111,NaN,NaN
85.03333333,NaN,NaN
85.03680555,NaN,NaN
85.04027778,NaN,NaN
85.04375,NaN,NaN
85.04722222,NaN,NaN
85.05069444,40.56603774,0.427427039
85.05416667,78.49056604,0.82702162
85.05763889,76.03773585,0.801177194
85.06111111,74.1509434,0.781296867
85.06458333,72.83018868,0.767380638
85.06805555,71.69811321,0.755452441
85.07152778,71.69811321,0.755452441
85.075,70.37735849,0.741536212
85.07847222,69.62264151,0.733584081
85.08194444,69.05660377,0.727619983
85.08541667,68.30188679,0.719667852
85.08888889,67.54716981,0.711715721
85.09236111,67.16981132,0.707739656
85.09583333,66.60377358,0.701775557
85.09930555,66.41509434,0.699787525
85.10277778,65.66037736,0.691835394
85.10625,65.66037736,0.691835394
85.10972222,65.09433962,0.685871295
85.11319444,64.71698113,0.68189523
85.11666667,64.52830189,0.679907197
85.12013889,63.96226415,0.673943099
85.12361111,64.52830189,0.679907197
85.12708333,64.33962264,0.677919165
85.13055555,63.77358491,0.671955066
85.13402778,63.39622642,0.667979001
85.1375,63.20754717,0.665990968
85.14097222,63.01886792,0.664002935
85.14444444,62.64150943,0.66002687
85.14791667,62.26415094,0.656050804
85.15138889,62.0754717,0.654062772
85.15486111,61.88679245,0.652074739
85.15833333,61.69811321,0.650086706
85.16180555,61.32075472,0.646110641
85.16527778,61.13207547,0.644122608
85.16875,60.94339623,0.642134575
85.17222222,60.75471698,0.640146542
85.17569444,60.75471698,0.640146542
85.17916667,60.37735849,0.636170477
85.18263889,60.18867925,0.634182444
85.18611111,60.18867925,0.634182444
85.18958333,60,0.632194411
85.19305555,59.81132075,0.630206379
85.19652778,59.43396226,0.626230313
85.2,59.24528302,0.624242281
85.20347222,59.05660377,0.622254248
85.20694444,59.05660377,0.622254248
85.21041667,58.86792453,0.620266215
85.21388889,58.30188679,0.614302117
85.21736111,58.11320755,0.612314084
85.22083333,57.9245283,0.610326051
85.22430555,57.9245283,0.610326051
85.22777778,57.9245283,0.610326051
85.23125,57.54716981,0.606349986
85.23472222,57.35849057,0.604361953
85.23819444,56.98113208,0.600385888
85.24166667,56.79245283,0.598397855
85.24513889,56.79245283,0.598397855
85.24861111,56.41509434,0.594421789
85.25208333,56.22641509,0.592433757
85.25555555,55.8490566,0.588457691
85.25902778,55.66037736,0.586469658
85.2625,55.28301887,0.582493593
85.26597222,55.28301887,0.582493593
85.26944444,55.28301887,0.582493593
85.27291667,54.71698113,0.576529495
85.27638889,54.71698113,0.576529495
85.27986111,54.52830189,0.574541462
85.28333333,55.28301887,0.582493593
85.28680555,55.09433962,0.58050556
85.29027778,55.09433962,0.58050556
85.29375,54.90566038,0.578517527
85.29722222,54.33962264,0.572553429
85.30069444,54.1509434,0.570565397
85.30416667,54.1509434,0.570565397
85.30763889,53.96226415,0.568577364
85.31111111,53.96226415,0.568577364
85.31458333,53.77358491,0.566589331
85.31805555,53.77358491,0.566589331
85.32152778,53.39622642,0.562613266
85.325,53.20754717,0.560625233
85.32847222,53.20754717,0.560625233
85.33194444,53.20754717,0.560625233
85.33541667,53.20754717,0.560625233
85.33888889,52.83018868,0.556649167
85.34236111,52.64150943,0.554661135
85.34583333,52.26415094,0.550685069
85.34930555,52.26415094,0.550685069
85.35277778,52.26415094,0.550685069
85.35625,51.69811321,0.544720971
85.35972222,51.50943396,0.542732938
85.36319444,51.32075472,0.540744905
85.36666667,51.13207547,0.538756873
85.37013889,51.13207547,0.538756873
85.37361111,51.32075472,0.540744905
85.37708333,51.13207547,0.538756873
85.38055555,50.94339623,0.53676884
85.38402778,50.75471698,0.534780807
85.3875,50.37735849,0.530804742
85.39097222,50.18867925,0.528816709
85.39444444,50,0.526828676
85.39791667,49.81132075,0.524840643
85.40138889,49.62264151,0.522852611
85.40486111,49.43396226,0.520864578
85.40833333,49.43396226,0.520864578
85.41180555,49.24528302,0.518876545
85.41527778,49.05660377,0.516888513
85.41875,49.05660377,0.516888513
85.42222222,48.86792453,0.51490048
85.42569444,48.67924528,0.512912447
85.42916667,48.49056604,0.510924414
85.43263889,48.30188679,0.508936382
85.43611111,48.11320755,0.506948349
85.43958333,48.30188679,0.508936382
85.44305555,47.9245283,0.504960316
85.44652778,48.11320755,0.506948349
85.45,47.73584906,0.502972283
85.45347222,47.54716981,0.500984251
85.45694444,47.73584906,0.502972283
85.46041667,47.54716981,0.500984251
85.46388889,46.79245283,0.49303212
85.46736111,46.79245283,0.49303212
85.47083333,46.79245283,0.49303212
85.47430555,46.79245283,0.49303212
85.47777778,46.41509434,0.489056054
85.48125,46.22641509,0.487068021
85.48472222,46.22641509,0.487068021
85.48819444,45.47169811,0.47911589
85.49166667,45.28301887,0.477127858
85.49513889,45.28301887,0.477127858
85.49861111,45.09433962,0.475139825
85.50208333,44.90566038,0.473151792
85.50555555,44.71698113,0.47116376
85.50902778,45.47169811,0.47911589
85.5125,45.28301887,0.477127858
85.51597222,44.1509434,0.465199661
85.51944444,45.09433962,0.475139825
85.52291667,44.90566038,0.473151792
85.52638889,44.71698113,0.47116376
85.52986111,44.52830189,0.469175727
85.53333333,44.1509434,0.465199661
85.53680555,43.96226415,0.463211629
85.54027778,43.77358491,0.461223596
85.54375,43.77358491,0.461223596
85.54722222,43.77358491,0.461223596
85.55069444,43.77358491,0.461223596
85.55416667,43.39622642,0.45724753
85.55763889,43.20754717,0.455259498
85.56111111,43.01886792,0.453271465
85.56458333,42.64150943,0.449295399
85.56805555,42.83018868,0.451283432
85.57152778,42.64150943,0.449295399
85.575,42.64150943,0.449295399
85.57847222,42.0754717,0.443331301
85.58194444,42.26415094,0.445319334
85.58541667,42.0754717,0.443331301
85.58888889,41.88679245,0.441343268
85.59236111,42.0754717,0.443331301
85.59583333,41.69811321,0.439355236
85.59930555,41.69811321,0.439355236
85.60277778,41.69811321,0.439355236
85.60625,41.50943396,0.437367203
85.60972222,41.32075472,0.43537917
85.61319444,41.13207547,0.433391137
85.61666667,40.94339623,0.431403105
85.62013889,40.94339623,0.431403105
85.62361111,40.75471698,0.429415072
85.62708333,40.75471698,0.429415072
85.63055555,40,0.421462941
85.63402778,40,0.421462941
85.6375,39.81132075,0.419474908
85.64097222,39.43396226,0.415498843
85.64444444,39.62264151,0.417486876
85.64791667,39.62264151,0.417486876
85.65138889,39.43396226,0.415498843
85.65486111,39.24528302,0.41351081
85.65833333,39.05660377,0.411522777
85.66180555,38.86792453,0.409534745
85.66527778,38.67924528,0.407546712
85.66875,38.67924528,0.407546712
85.67222222,38.49056604,0.405558679
85.67569444,38.49056604,0.405558679
85.67916667,38.49056604,0.405558679
85.68263889,38.30188679,0.403570646
85.68611111,37.73584906,0.397606548
85.68958333,37.73584906,0.397606548
85.69305555,37.73584906,0.397606548
85.69652778,37.73584906,0.397606548
85.7,37.54716981,0.395618515
85.70347222,37.73584906,0.397606548
85.70694444,37.35849057,0.393630483
85.71041666,37.35849057,0.393630483
85.71388889,36.98113208,0.389654417
85.71736111,36.98113208,0.389654417
85.72083333,36.98113208,0.389654417
85.72430555,36.98113208,0.389654417
85.72777778,36.79245283,0.387666384
85.73125,36.79245283,0.387666384
85.73472222,36.79245283,0.387666384
85.73819444,36.79245283,0.387666384
85.74166666,36.79245283,0.387666384
85.74513889,36.22641509,0.381702286
85.74861111,36.22641509,0.381702286
85.75208333,35.8490566,0.377726221
85.75555555,35.8490566,0.377726221
85.75902778,36.03773585,0.379714253
85.7625,36.03773585,0.379714253
85.76597222,35.8490566,0.377726221
85.76944444,36.41509434,0.383690319
85.77291666,36.41509434,0.383690319
85.77638889,35.47169811,0.373750155
85.77986111,35.28301887,0.371762122
85.78333333,36.03773585,0.379714253
85.78680555,35.8490566,0.377726221
85.79027778,35.8490566,0.377726221
85.79375,35.66037736,0.375738188
85.79722222,35.47169811,0.373750155
85.80069444,17.35849057,0.182899012
85.80416666,NaN,NaN
85.80763889,NaN,NaN
85.81111111,NaN,NaN
85.81458333,NaN,NaN
85.81805555,NaN,NaN
85.82152778,NaN,NaN
85.825,NaN,NaN
85.82847222,NaN,NaN
85.83194444,NaN,NaN
85.83541666,NaN,NaN
85.83888889,NaN,NaN
85.84236111,NaN,NaN
85.84583333,NaN,NaN
85.84930555,NaN,NaN
85.85277778,NaN,NaN
85.85625,NaN,NaN
85.85972222,NaN,NaN
85.86319444,NaN,NaN
85.86666666,NaN,NaN
85.87013889,NaN,NaN
85.87361111,NaN,NaN
85.87708333,NaN,NaN
85.88055555,NaN,NaN
85.88402778,NaN,NaN
85.8875,NaN,NaN
85.89444444,NaN,NaN
85.89791667,NaN,NaN
85.90138889,NaN,NaN
85.90486111,NaN,NaN
85.90833333,NaN,NaN
85.91180556,NaN,NaN
85.91527778,NaN,NaN
85.91875,NaN,NaN
85.92222222,NaN,NaN
85.92569444,NaN,NaN
85.92916667,NaN,NaN
85.93263889,NaN,NaN
85.93611111,NaN,NaN
85.93958333,NaN,NaN
85.94305556,NaN,NaN
85.94652778,NaN,NaN
85.95,NaN,NaN
85.95347222,NaN,NaN
85.95694444,NaN,NaN
85.96041667,NaN,NaN
85.96388889,NaN,NaN
85.96736111,NaN,NaN
85.97083333,NaN,NaN
85.97430556,NaN,NaN
85.97777778,NaN,NaN
85.98125,NaN,NaN
85.98472222,NaN,NaN
85.98819444,NaN,NaN
85.99166667,NaN,NaN
85.99513889,NaN,NaN
85.99861111,NaN,NaN
86.00208333,NaN,NaN
86.00555556,NaN,NaN
86.00902778,NaN,NaN
86.0125,NaN,NaN
86.01597222,NaN,NaN
86.01944444,NaN,NaN
86.02291667,NaN,NaN
86.02638889,NaN,NaN
86.02986111,NaN,NaN
86.03333333,NaN,NaN
86.03680556,NaN,NaN
86.04027778,NaN,NaN
86.04375,NaN,NaN
86.04722222,NaN,NaN
86.05069444,NaN,NaN
86.05416667,NaN,NaN
86.05763889,76.22641509,0.803165227
86.06111111,80.56603774,0.84888998
86.06458333,78.67924528,0.829009653
86.06805556,77.73584906,0.819069489
86.07152778,76.98113208,0.811117358
86.075,76.22641509,0.803165227
86.07847222,75.47169811,0.795213096
86.08194444,75.28301887,0.793225063
86.08541667,74.90566038,0.789248998
86.08888889,74.71698113,0.787260965
86.09236111,74.33962264,0.7832849
86.09583333,73.77358491,0.777320802
86.09930556,73.96226415,0.779308834
86.10277778,73.77358491,0.777320802
86.10625,73.77358491,0.777320802
86.10972222,73.96226415,0.779308834
86.11319444,73.96226415,0.779308834
86.11666667,73.96226415,0.779308834
86.12013889,73.77358491,0.777320802
86.12361111,73.96226415,0.779308834
86.12708333,73.96226415,0.779308834
86.13055556,74.1509434,0.781296867
86.13402778,74.1509434,0.781296867
86.1375,74.33962264,0.7832849
86.14097222,74.52830189,0.785272933
86.14444444,74.52830189,0.785272933
86.14791667,74.52830189,0.785272933
86.15138889,74.52830189,0.785272933
86.15486111,74.90566038,0.789248998
86.15833333,74.90566038,0.789248998
86.16180556,75.09433962,0.791237031
86.16527778,75.28301887,0.793225063
86.16875,75.47169811,0.795213096
86.17222222,75.66037736,0.797201129
86.17569444,75.66037736,0.797201129
86.17916667,76.03773585,0.801177194
86.18263889,76.22641509,0.803165227
86.18611111,76.41509434,0.80515326
86.18958333,76.60377358,0.807141293
86.19305556,76.60377358,0.807141293
86.19652778,76.60377358,0.807141293
86.2,76.79245283,0.809129325
86.20347222,76.98113208,0.811117358
86.20694444,77.16981132,0.813105391
86.21041667,77.35849057,0.815093424
86.21388889,77.35849057,0.815093424
86.21736111,77.73584906,0.819069489
86.22083333,77.73584906,0.819069489
86.22430556,77.9245283,0.821057522
86.22777778,77.9245283,0.821057522
86.23125,78.30188679,0.825033587
86.23472222,78.30188679,0.825033587
86.23819444,78.30188679,0.825033587
86.24166667,78.30188679,0.825033587
86.24513889,78.86792453,0.830997686
86.24861111,78.86792453,0.830997686
86.25208333,79.05660377,0.832985718
86.25555556,79.05660377,0.832985718
86.25902778,79.24528302,0.834973751
86.2625,79.24528302,0.834973751
86.26597222,79.24528302,0.834973751
86.26944444,79.43396226,0.836961784
86.27291667,79.62264151,0.838949817
86.27638889,79.62264151,0.838949817
86.27986111,80,0.842925882
86.28333333,80,0.842925882
86.28680556,80,0.842925882
86.29027778,80,0.842925882
86.29375,80.18867925,0.844913915
86.29722222,80.18867925,0.844913915
86.30069444,80.18867925,0.844913915
86.30416667,80.56603774,0.84888998
86.30763889,80.75471698,0.850878013
86.31111111,80.75471698,0.850878013
86.31458333,80.75471698,0.850878013
86.31805556,80.75471698,0.850878013
86.32152778,80.75471698,0.850878013
86.325,80.75471698,0.850878013
86.32847222,80.94339623,0.852866046
86.33194444,81.50943396,0.858830144
86.33541667,81.50943396,0.858830144
86.33888889,81.69811321,0.860818177
86.34236111,81.69811321,0.860818177
86.34583333,81.69811321,0.860818177
86.34930556,81.69811321,0.860818177
86.35277778,81.88679245,0.862806209
86.35625,82.26415094,0.866782275
86.35972222,82.26415094,0.866782275
86.36319444,82.64150943,0.87075834
86.36666667,82.64150943,0.87075834
86.37013889,82.64150943,0.87075834
86.37361111,82.64150943,0.87075834
86.37708333,82.64150943,0.87075834
86.38055556,82.83018868,0.872746373
86.38402778,83.01886792,0.874734406
86.3875,83.01886792,0.874734406
86.39097222,83.01886792,0.874734406
86.39444444,83.01886792,0.874734406
86.39791667,82.0754717,0.864794242
86.40138889,82.26415094,0.866782275
86.40486111,82.26415094,0.866782275
86.40833333,82.64150943,0.87075834
86.41180556,82.83018868,0.872746373
86.41527778,83.77358491,0.882686537
86.41875,83.77358491,0.882686537
