Ewe/V;BA1_A;Ewe/V;BA2_A;<--CV begin cycle 1;;Ewe/V;BA1_B;Ewe/V;BA2_B;;;<--- CV begin cycle 2
-0,374957621;-0,160613871;-0,374949038;-0,203166316;;;-0,393892348;0,318890182;-0,377951473;0,30935213;;;
-0,373861939;-0,159499055;-0,372502267;-0,202496475;;;-0,392831445;0,327537241;-0,377135187;0,314396435;;;
-0,373298705;-0,158442817;-0,372166455;-0,207890801;;;-0,392385185;0,336374766;-0,376083553;0,312842113;;;
-0,372395545;-0,156780393;-0,371355414;-0,19738167;;;-0,390698731;0,345896413;-0,374926209;0,32154639;;;
-0,37130484;-0,156722261;-0,370615512;-0,205288627;;;-0,390095532;0,350542129;-0,374110729;0,329850552;;;
-0,369758308;-0,157080723;-0,36925441;-0,210108657;;;-0,388719678;0,359705749;-0,372672737;0,32811584;;;
-0,369098008;-0,154544253;-0,368216604;-0,201570502;;;-0,38810274;0,365416641;-0,372209936;0,339545038;;;
-0,368187398;-0,153775909;-0,36749661;-0,210212393;;;-0,386554062;0,374316197;-0,370788872;0,344424156;;;
-0,367465556;-0,152699664;-0,366357207;-0,194094913;;;-0,385980695;0,382996288;-0,370487958;0,349944564;;;
-0,366173029;-0,153623529;-0,365518421;-0,204748051;;;-0,384616345;0,387883664;-0,368941009;0,35352977;;;
-0,365137756;-0,153445015;-0,36445412;-0,200362616;;;-0,383905143;0,391712035;-0,368360609;0,364851763;;;
-0,364596069;-0,150569105;-0,363312691;-0,191976679;;;-0,38307932;0,403050851;-0,366932154;0,371422833;;;
-0,364203751;-0,150243548;-0,362904787;-0,195983573;;;-0,381816924;0,412425153;-0,366327435;0,377195497;;;
-0,361969411;-0,150115934;-0,36174646;-0,196172929;;;-0,38125512;0,417305283;-0,364907444;0,384511829;;;
-0,360607892;-0,149230074;-0,361052543;-0,198964794;;;-0,379603624;0,426460547;-0,364243597;0,386004999;;;
-0,360102713;-0,149527604;-0,359161556;-0,189645804;;;-0,379258066;0,43645104;-0,362859398;0,389594386;;;
-0,359614074;-0,146675751;-0,358343989;-0,191784715;;;-0,377884269;0,440074885;-0,362299293;0,403474099;;;
-0,358339816;-0,148321456;-0,357219398;-0,193573112;;;-0,376897335;0,450159622;-0,360898197;0,408875931;;;
-0,357199341;-0,147082847;-0,35704127;-0,18886507;;;-0,375928611;0,45346311;-0,360115647;0,409915434;;;
-0,356457353;-0,145051737;-0,355411798;-0,193879311;;;-0,375080615;0,465293004;-0,359032393;0,419831004;;;
-0,355341166;-0,146264023;-0,35409227;-0,175936409;;;-0,37389338;0,467015869;-0,357863277;0,423948744;;;
-0,354201704;-0,144356116;-0,353065133;-0,191442875;;;-0,372804791;0,477434147;-0,357310504;0,430040575;;;
-0,353262514;-0,143669217;-0,352467984;-0,186880269;;;-0,372536331;0,48927303;-0,355973125;0,43927103;;;
-0,351664215;-0,142760804;-0,351786971;-0,191058355;;;-0,370402753;0,493692834;-0,355225414;0,444955033;;;
-0,351287723;-0,14010087;-0,350201726;-0,191687299;;;-0,37003392;0,501696381;-0,353991657;0,449880898;;;
-0,350701034;-0,140664755;-0,348951101;-0,186214964;;;-0,368814886;0,509790997;-0,353239864;0,450590188;;;
-0,349238753;-0,140398586;-0,348689288;-0,177746118;;;-0,368130147;0,519176455;-0,351706356;0,460736906;;;
-0,34708479;-0,141328313;-0,34739548;-0,182919624;;;-0,366744697;0,530001616;-0,351637661;0,470356033;;;
-0,347393245;-0,138052157;-0,346431643;-0,185155723;;;-0,366286725;0,536392283;-0,349670082;0,474904608;;;
-0,346185893;-0,138179396;-0,345515847;-0,18164308;;;-0,364780515;0,540997737;-0,349355608;0,484596218;;;
-0,34581387;-0,138108402;-0,344190061;-0,176554875;;;-0,363723636;0,545550303;-0,348050863;0,493774736;;;
-0,343336463;-0,137258733;-0,343494326;-0,183317638;;;-0,363120705;0,562181643;-0,347506702;0,494822306;;;
-0,342869192;-0,135082248;-0,342579305;-0,177735254;;;-0,361714989;0,568411823;-0,345975459;0,501557298;;;
-0,342841595;-0,134732205;-0,341735333;-0,183241757;;;-0,36106956;0,576995124;-0,345145494;0,505837493;;;
-0,341778249;-0,134593066;-0,34010461;-0,186275628;;;-0,359550476;0,58240091;-0,344050109;0,516878063;;;
-0,339838624;-0,133719346;-0,339240491;-0,180888749;;;-0,359068155;0,591285736;-0,343087643;0,525126285;;;
-0,339459032;-0,131261764;-0,338186383;-0,169494602;;;-0,357640415;0,600498791;-0,342057407;0,528595085;;;
-0,338746816;-0,130729986;-0,338393271;-0,176617891;;;-0,357500404;0,611041902;-0,340738893;0,537788297;;;
-0,337553293;-0,130430808;-0,335740596;-0,174481165;;;-0,355398446;0,620148276;-0,339984864;0,544492943;;;
-0,335786372;-0,129520804;-0,334686965;-0,169738445;;;-0,355081528;0,622574025;-0,338826418;0,54626368;;;
-0,335053742;-0,128503568;-0,334173024;-0,178121425;;;-0,353813738;0,625139504;-0,338276774;0,555868055;;;
-0,333857;-0,129724979;-0,33380276;-0,169002737;;;-0,353130013;0,640720919;-0,336623788;0,559193657;;;
-0,333469182;-0,128084142;-0,332393229;-0,173395408;;;-0,35176155;0,64845648;-0,336380124;0,562940586;;;
-0,332402706;-0,126098079;-0,331433862;-0,169887944;;;-0,350740761;0,659830652;-0,334718764;0,579502322;;;
-0,331113696;-0,125227144;-0,330473512;-0,170206776;;;-0,350142807;0,672290676;-0,334201992;0,575359464;;;
-0,330120564;-0,125347464;-0,329505503;-0,153492969;;;-0,348549753;0,677711716;-0,332633644;0,585478674;;;
-0,329605341;-0,124537323;-0,327916026;-0,168299965;;;-0,348296374;0,689730743;-0,332144558;0,602878123;;;
-0,327701539;-0,123603018;-0,326850682;-0,154640763;;;-0,346663892;0,694841531;-0,3306005;0,603395148;;;
-0,327543616;-0,123075376;-0,326477379;-0,149335857;;;-0,346068263;0,697279323;-0,33013764;0,612858555;;;
-0,326540858;-0,122402158;-0,325639278;-0,167444053;;;-0,344748527;0,712222827;-0,328711271;0,617120183;;;
-0,324942321;-0,122030584;-0,324158847;-0,168199773;;;-0,344315052;0,724132082;-0,3281627;0,6171156;;;
-0,3244569;-0,122245571;-0,323005646;-0,171627539;;;-0,342895687;0,736754893;-0,326617748;0,634031591;;;
-0,324152648;-0,119408762;-0,323048979;-0,160688387;;;-0,341476411;0,738964887;-0,325882822;0,631401246;;;
-0,321350396;-0,119657101;-0,321482867;-0,164107985;;;-0,341118008;0,744913121;-0,325003892;0,64760753;;;
-0,320992798;-0,119496599;-0,319974631;-0,155506029;;;-0,339636177;0,760611629;-0,323738456;0,649089561;;;
-0,320283622;-0,116886433;-0,319196582;-0,150431896;;;-0,339147449;0,762233222;-0,323190987;0,660724693;;;
-0,319197327;-0,116149844;-0,319029361;-0,158386669;;;-0,337482214;0,776686947;-0,321772993;0,662732968;;;
-0,317674994;-0,118234634;-0,317435533;-0,16194727;;;-0,337472707;0,786426149;-0,320995718;0,666379173;;;
-0,317720652;-0,11650254;-0,31644249;-0,164146514;;;-0,335635781;0,799076177;-0,319647551;0,672954007;;;
-0,316379666;-0,114658842;-0,315649062;-0,145628426;;;-0,335122645;0,805118176;-0,319395661;0,677620593;;;
-0,31443134;-0,113970017;-0,314633399;-0,152150018;;;-0,333889872;0,814232025;-0,317452461;0,686194805;;;
-0,314359397;-0,113143396;-0,313023955;-0,156887507;;;-0,33301425;0,827902042;-0,317296803;0,700707027;;;
-0,313732862;-0,11351443;-0,312541008;-0,146667179;;;-0,331953228;0,831918202;-0,315731674;0,704096379;;;
-0,311767548;-0,11257467;-0,311646223;-0,148019073;;;-0,330893129;0,843712993;-0,315308094;0,710242892;;;
-0,310878307;-0,110329813;-0,310406387;-0,146979184;;;-0,329860806;0,854438149;-0,313942105;0,713007121;;;
-0,310831606;-0,109233984;-0,309331357;-0,1534512;;;-0,328712821;0,86225953;-0,313109726;0,727267898;;;
-0,308661878;-0,110104921;-0,308536053;-0,153404318;;;-0,328369319;0,872139783;-0,312037915;0,736037994;;;
-0,307479024;-0,108929246;-0,307653964;-0,154353607;;;-0,326518565;0,879301291;-0,31126076;0,74521288;;;
-0,307360053;-0,108170058;-0,306222111;-0,146878824;;;-0,326112598;0,884156994;-0,309631765;0,751858025;;;
-0,30608198;-0,106586722;-0,305596411;-0,14629997;;;-0,324769557;0,891706784;-0,309493363;0,756960382;;;
-0,305063039;-0,107881887;-0,304971755;-0,149051241;;;-0,324232221;0,905411261;-0,307704777;0,766735902;;;
-0,304395229;-0,106649501;-0,303710401;-0,14692003;;;-0,322458774;0,912346371;-0,307301313;0,77096233;;;
-0,304151088;-0,104834382;-0,302581429;-0,14270391;;;-0,322102636;0,916943933;-0,305785924;0,782199732;;;
-0,301857561;-0,104538403;-0,301823348;-0,138041818;;;-0,320735216;0,927267724;-0,305316836;0,777031456;;;
-0,301262945;-0,103470676;-0,300530314;-0,140390254;;;-0,319989741;0,935948034;-0,304042876;0,77936049;;;
-0,300222099;-0,103144141;-0,299430162;-0,136256126;;;-0,319063604;0,941628679;-0,303225428;0,800052414;;;
-0,298934102;-0,103144237;-0,298734099;-0,131540164;;;-0,317557305;0,958738732;-0,301906943;0,80323766;;;
-0,298051268;-0,102009889;-0,29800579;-0,13580277;;;-0,316896826;0,972271235;-0,301402956;0,800816607;;;
-0,297414064;-0,102279058;-0,296459764;-0,138437353;;;-0,315753192;0,971218191;-0,299689502;0,811625487;;;
-0,295523018;-0,100987471;-0,295247227;-0,131870055;;;-0,315196723;0,98143545;-0,299309433;0,835886449;;;
-0,295143306;-0,10000456;-0,295135736;-0,130800924;;;-0,313580215;0,987951876;-0,29799515;0,836559984;;;
-0,294418454;-0,099327588;-0,293617517;-0,135649846;;;-0,313450843;1,003950166;-0,297103584;0,831239922;;;
-0,293129504;-0,099299774;-0,292013228;-0,13410198;;;-0,311571479;1,019098688;-0,296187729;0,832276705;;;
-0,291831851;-0,097967712;-0,291389465;-0,123012908;;;-0,311264038;1,027811519;-0,294797182;0,846751417;;;
-0,291232109;-0,098120626;-0,291333348;-0,132266281;;;-0,309746116;1,039992377;-0,294117242;0,862794257;;;
-0,290261149;-0,097860773;-0,289478064;-0,131723598;;;-0,309262007;1,04323594;-0,293038249;0,861929935;;;
-0,289098412;-0,096245742;-0,28849864;-0,12924079;;;-0,307321906;1,057791058;-0,291941196;0,87469643;;;
-0,288352102;-0,094862693;-0,287578315;-0,134150155;;;-0,307081282;1,066016383;-0,290994465;0,883600417;;;
-0,288202047;-0,095403901;-0,286507666;-0,123685006;;;-0,305585712;1,071622768;-0,290122688;0,894168897;;;
-0,28595224;-0,094959621;-0,285369307;-0,129724713;;;-0,305204034;1,07254681;-0,288798213;0,897908252;;;
-0,285156161;-0,09468899;-0,284234017;-0,126259804;;;-0,303941578;1,09263619;-0,288222015;0,904855966;;;
-0,284547657;-0,092683069;-0,283968359;-0,128129902;;;-0,302761763;1,094503811;-0,286677152;0,918803032;;;
-0,283356279;-0,092154171;-0,282657862;-0,128218273;;;-0,30202508;1,101786171;-0,286506504;0,916801283;;;
-0,282065213;-0,090951772;-0,28154543;-0,125218767;;;-0,300880283;1,117128959;-0,284568757;0,935396038;;;
-0,281256318;-0,091533042;-0,28075102;-0,126894862;;;-0,300096929;1,131971013;-0,284078389;0,952228458;;;
-0,280752897;-0,089822299;-0,27947095;-0,126645349;;;-0,298648983;1,142118598;-0,282748371;0,950580166;;;
-0,279027224;-0,089422705;-0,278234929;-0,122280118;;;-0,298076481;1,146350082;-0,282114029;0,956489834;;;
-0,277904868;-0,087858039;-0,27750656;-0,117938859;;;-0,296679467;1,155548769;-0,280695081;0,960783994;;;
-0,277418107;-0,088677603;-0,276874393;-0,113769138;;;-0,296557575;1,155145002;-0,280140072;0,962037353;;;
-0,276089638;-0,088563012;-0,275624812;-0,118019072;;;-0,294267774;1,17685208;-0,278432101;0,964623501;;;
-0,274756432;-0,08518309;-0,274445951;-0,115387209;;;-0,294135451;1,187773922;-0,278572738;0,964614887;;;
-0,274661064;-0,085742296;-0,274043679;-0,116872984;;;-0,29276064;1,19373163;-0,276409477;0,984019934;;;
-0,272277057;-0,085220364;-0,272069901;-0,116173808;;;-0,291864961;1,199134937;-0,276096016;0,993730862;;;
-0,272396892;-0,084713547;-0,271157056;-0,114450426;;;-0,290593952;1,216554443;-0,27468127;0,99706127;;;
-0,271287054;-0,083227138;-0,270463616;-0,106373833;;;-0,290141195;1,228920996;-0,274276823;1,008658071;;;
-0,269739836;-0,082998008;-0,27000916;-0,105369234;;;-0,288639724;1,236734816;-0,272616297;1,02084341;;;
-0,268952936;-0,081539172;-0,268058479;-0,110906203;;;-0,287884593;1,26015173;-0,272440493;1,031326616;;;
-0,268816203;-0,081946733;-0,267261207;-0,11196124;;;-0,287013352;1,25690292;-0,270555586;1,018198908;;;
-0,266961336;-0,081526877;-0,266887158;-0,112091236;;;-0,285808057;1,271461128;-0,270233542;1,019570583;;;
-0,265561968;-0,081588665;-0,265143275;-0,110570981;;;-0,285155118;1,282386394;-0,268583834;1,046779147;;;
-0,265294701;-0,079500759;-0,264263183;-0,109149189;;;-0,28360644;1,296587322;-0,268300951;1,046461699;;;
-0,263953954;-0,079037614;-0,263556957;-0,104275695;;;-0,282914251;1,303404341;-0,266455323;1,057586688;;;
-0,262591839;-0,079092989;-0,262864172;-0,107359797;;;-0,28153941;1,305862238;-0,266129047;1,077439125;;;
-0,26236093;-0,077782105;-0,261093825;-0,104869795;;;-0,28125;1,315661298;-0,264916658;1,074417982;;;
-0,261486262;-0,076697243;-0,260943651;-0,100861506;;;-0,27957949;1,321544407;-0,264190435;1,07279509;;;
-0,260024518;-0,076477048;-0,259303153;-0,099392999;;;-0,279112011;1,326505908;-0,262932181;1,089864267;;;
-0,25958696;-0,076599479;-0,257613063;-0,099887355;;;-0,277501851;1,341786263;-0,262110293;1,110239833;;;
-0,257616192;-0,074696251;-0,25719583;-0,10144784;;;-0,277144641;1,348496543;-0,260746479;1,108898851;;;
-0,257231414;-0,074525585;-0,255944997;-0,09811342;;;-0,275766641;1,367384961;-0,260311157;1,126368652;;;
-0,25644204;-0,073538212;-0,254956126;-0,103033826;;;-0,274977982;1,362803085;-0,258635998;1,13801209;;;
-0,254909992;-0,072862264;-0,254370719;-0,100639317;;;-0,273573458;1,382386462;-0,258113801;1,143529819;;;
-0,254187018;-0,073082532;-0,254053891;-0,095399965;;;-0,273106247;1,394829799;-0,256961793;1,144124374;;;
-0,253364503;-0,072201536;-0,25132522;-0,099876212;;;-0,271421671;1,395152846;-0,255853027;1,15762366;;;
-0,252668083;-0,072477315;-0,250267088;-0,098568207;;;-0,271110028;1,405517728;-0,254888356;1,166209144;;;
-0,251546144;-0,071082822;-0,250534981;-0,096078454;;;-0,269771487;1,421053485;-0,253807336;1,173314703;;;
-0,250468552;-0,070057769;-0,249652877;-0,08722891;;;-0,26900807;1,434671864;-0,25293985;1,167979124;;;
-0,24905026;-0,069069543;-0,247569904;-0,093671471;;;-0,268025339;1,450550641;-0,251991153;1,194682058;;;
-0,247606531;-0,069443696;-0,247678965;-0,094559211;;;-0,266991943;1,458959401;-0,250951171;1,209251485;;;
-0,247378647;-0,068357116;-0,246420935;-0,093101687;;;-0,26602307;1,473478339;-0,250104874;1,2121744;;;
-0,246450081;-0,067396579;-0,244750112;-0,09132675;;;-0,264742702;1,470737287;-0,24877499;1,217042074;;;
-0,244674727;-0,066377548;-0,244393021;-0,091182816;;;-0,263900936;1,483692409;-0,248063371;1,221495604;;;
-0,244357616;-0,066890834;-0,243456766;-0,08643732;;;-0,262493283;1,495409033;-0,246947244;1,230596065;;;
-0,24292767;-0,066002143;-0,241986051;-0,088907077;;;-0,26231727;1,512949674;-0,246044993;1,248624079;;;
-0,241165951;-0,064301255;-0,24078843;-0,088799307;;;-0,260415643;1,531016882;-0,245000213;1,253592773;;;
-0,241329193;-0,063867398;-0,241036147;-0,080061702;;;-0,260310709;1,538121092;-0,24384661;1,261457254;;;
-0,240146667;-0,06430412;-0,23878397;-0,083815629;;;-0,258542597;1,555162118;-0,243117079;1,261862407;;;
-0,238933578;-0,063118531;-0,238168508;-0,084394601;;;-0,258211881;1,558206769;-0,241691649;1,278154899;;;
-0,238959029;-0,062045335;-0,238026962;-0,085846827;;;-0,256635487;1,561214148;-0,241190806;1,278798722;;;
-0,237754479;-0,061670822;-0,235843047;-0,084519236;;;-0,255992264;1,576545315;-0,239712462;1,285296994;;;
-0,235764191;-0,061242674;-0,235321194;-0,08317774;;;-0,254428744;1,587666251;-0,239220098;1,306964085;;;
-0,235424966;-0,060147473;-0,234371081;-0,078603983;;;-0,254221916;1,597981753;-0,237771407;1,290698375;;;
-0,234320402;-0,059693072;-0,233355984;-0,081555081;;;-0,252416849;1,603804069;-0,237506598;1,320870037;;;
-0,233066469;-0,059290015;-0,231968313;-0,078655509;;;-0,252108395;1,631479591;-0,235485122;1,302677269;;;
-0,232094377;-0,059018501;-0,231374279;-0,077559823;;;-0,250593573;1,634190926;-0,235251084;1,329486282;;;
-0,23121357;-0,058266661;-0,229917124;-0,077706113;;;-0,250133604;1,648098602;-0,233955979;1,34479775;;;
-0,23007302;-0,057485476;-0,228515401;-0,07818949;;;-0,249139324;1,662073018;-0,233182952;1,336455681;;;
-0,229107261;-0,057344117;-0,228698269;-0,078095918;;;-0,247865036;1,653286606;-0,231751233;1,352537067;;;
-0,228261471;-0,056775905;-0,227361977;-0,075560504;;;-0,246882573;1,679246177;-0,231487527;1,374354413;;;
-0,226781696;-0,056474913;-0,226351634;-0,070611297;;;-0,245907366;1,679551556;-0,229980662;1,369636924;;;
-0,226399273;-0,054795364;-0,224963531;-0,073027741;;;-0,244881332;1,698989062;-0,228975773;1,375536449;;;
-0,225424916;-0,055218751;-0,224929452;-0,070024466;;;-0,243612438;1,703369295;-0,228227049;1,387002772;;;
-0,224353224;-0,054218098;-0,223125488;-0,071674037;;;-0,243437484;1,7128303;-0,226865306;1,40165942;;;
-0,223127887;-0,053183551;-0,222225934;-0,073849303;;;-0,241277248;1,729315848;-0,226121828;1,382103923;;;
-0,222937062;-0,053095747;-0,221208319;-0,072432607;;;-0,241052538;1,733518814;-0,224668711;1,418750952;;;
-0,220909864;-0,052841097;-0,220617399;-0,069444384;;;-0,239778474;1,756831699;-0,224122524;1,432118665;;;
-0,220253125;-0,053002176;-0,21924302;-0,064901772;;;-0,239453003;1,759851197;-0,222878397;1,436292378;;;
-0,219211161;-0,051454712;-0,218571499;-0,068952009;;;-0,23758316;1,766685481;-0,222431391;1,453384731;;;
-0,217076406;-0,050373041;-0,217604026;-0,069193558;;;-0,237000182;1,773166008;-0,22055085;1,450726209;;;
-0,217876613;-0,050805916;-0,215763152;-0,066003552;;;-0,235861689;1,786991589;-0,220344186;1,451356579;;;
-0,215703592;-0,050186579;-0,215472966;-0,065643565;;;-0,23476246;1,812554671;-0,218657315;1,463135875;;;
-0,215313509;-0,049891303;-0,213716179;-0,065684529;;;-0,234166771;1,808254659;-0,218317345;1,462197507;;;
-0,215138629;-0,049572662;-0,212840527;-0,064858623;;;-0,232508898;1,820145651;-0,216714248;1,47176474;;;
-0,212486476;-0,048490408;-0,212412611;-0,062045024;;;-0,231938526;1,83967087;-0,216038465;1,500891015;;;
-0,21201703;-0,048262187;-0,211442679;-0,064196198;;;-0,230571225;1,848674915;-0,214681104;1,524365585;;;
-0,211386189;-0,047914977;-0,210091367;-0,061046854;;;-0,230358139;1,859405514;-0,214202225;1,514506117;;;
-0,210134327;-0,046461369;-0,210202545;-0,061880666;;;-0,2284711;1,85712273;-0,21297206;1,529589017;;;
-0,209124133;-0,047003817;-0,207750022;-0,05673433;;;-0,228085518;1,877187836;-0,21170947;1,538712346;;;
-0,208477542;-0,046008037;-0,207087234;-0,0615431;;;-0,226796538;1,881809834;-0,21112822;1,52477696;;;
-0,206858009;-0,045294388;-0,206256896;-0,060459117;;;-0,225877598;1,9059244;-0,209736645;1,558940006;;;
-0,206669167;-0,04480211;-0,204941466;-0,059885254;;;-0,224905491;1,927941553;-0,209094957;1,558404323;;;
-0,205579489;-0,044834847;-0,204035193;-0,057403287;;;-0,223872975;1,927568948;-0,207574248;1,562824232;;;
-0,204088032;-0,043991492;-0,203253865;-0,057265503;;;-0,222963572;1,950930462;-0,207310602;1,561670918;;;
-0,203234762;-0,043403286;-0,202274159;-0,05669494;;;-0,22175622;1,958022223;-0,205668122;1,580842463;;;
-0,201726362;-0,043200555;-0,201288417;-0,056723571;;;-0,221238866;1,960189809;-0,205334559;1,592678466;;;
-0,200877309;-0,042930435;-0,20014672;-0,056113233;;;-0,219355315;1,964709526;-0,203574583;1,592306741;;;
-0,200627148;-0,042049091;-0,198884815;-0,054624491;;;-0,219228119;1,995194296;-0,203547969;1,609697196;;;
-0,199011952;-0,042060186;-0,19819507;-0,055017658;;;-0,217870235;1,978751183;-0,201743633;1,60062359;;;
-0,19795911;-0,042184985;-0,197840363;-0,054760781;;;-0,217001066;2,002092886;-0,201183438;1,640659916;;;
-0,197831899;-0,041153305;-0,196250841;-0,051103778;;;-0,215789467;2,025491853;-0,199876696;1,650419364;;;
-0,195750102;-0,040140921;-0,195180416;-0,051773238;;;-0,214993387;2,023602345;-0,199226335;1,662885682;;;
-0,195140556;-0,039777729;-0,195022434;-0,045408316;;;-0,21391961;2,051269488;-0,197802201;1,636773826;;;
-0,194246963;-0,03904264;-0,19371441;-0,050577936;;;-0,212486625;2,074095141;-0,197225079;1,658999916;;;
-0,193073645;-0,038948481;-0,192315757;-0,050749404;;;-0,211940572;2,081546871;-0,19591409;1,659996734;;;
-0,192171484;-0,038522333;-0,191271573;-0,049877511;;;-0,210593313;2,079690019;-0,195194006;1,666708862;;;
-0,191785648;-0,037877993;-0,190005124;-0,049643144;;;-0,210178688;2,100436287;-0,19431293;1,681537713;;;
-0,189930648;-0,037574669;-0,189383671;-0,046854369;;;-0,208510414;2,106267635;-0,192930028;1,672543651;;;
-0,189695328;-0,037158897;-0,188865677;-0,048365585;;;-0,208266616;2,105376158;-0,19213362;1,691054812;;;
-0,187712133;-0,037254798;-0,187300578;-0,047574876;;;-0,20648165;2,1204102;-0,190871134;1,707373424;;;
-0,186765477;-0,036968808;-0,185802132;-0,04716087;;;-0,206084043;2,155051377;-0,190100402;1,710654204;;;
-0,186459124;-0,03623552;-0,185745209;-0,045588595;;;-0,204996482;2,153137842;-0,188794553;1,710382145;;;
-0,18498075;-0,035246756;-0,183640823;-0,04556297;;;-0,204062626;2,163789332;-0,188333035;1,735196557;;;
-0,183941618;-0,034874599;-0,183661968;-0,044945406;;;-0,202769428;2,181747669;-0,186831504;1,747212455;;;
-0,183520779;-0,034460247;-0,182384878;-0,043794861;;;-0,201658458;2,202162484;-0,186213002;1,771339807;;;
-0,181641892;-0,033917107;-0,18109718;-0,044576078;;;-0,200951517;2,203193641;-0,184626892;1,770764341;;;
-0,181420937;-0,03355286;-0,180592075;-0,044147375;;;-0,199551255;2,228934737;-0,184405342;1,778627279;;;
-0,180050388;-0,033385663;-0,17952694;-0,042729266;;;-0,199202463;2,210472446;-0,182510093;1,789046435;;;
