Ewe/V;BA1_C;Ewe/V;BA2_C;<--CV_beggining
-0,400838107;1,02339159;-0,101149805;6,322098295;
-0,400352776;1,024506844;-0,100952484;6,369013949;
-0,399784207;1,028472251;-0,099062093;6,191805064;
-0,399468362;1,03937429;-0,099802554;6,329805399;
-0,398948878;1,034656747;-0,096959665;6,386683708;
-0,398411393;1,041005852;-0,097267173;6,350700183;
-0,397875279;1,047134068;-0,095240064;6,435041312;
-0,397520095;1,046786569;-0,095242061;6,558499698;
-0,396885872;1,055285474;-0,093356967;6,56892017;
-0,396397263;1,059505546;-0,092830062;6,590647027;
-0,395972073;1,062771897;-0,091440052;6,530191542;
-0,39539519;1,066565524;-0,090931244;6,506274668;
-0,394988179;1,073534748;-0,089332178;6,516767879;
-0,394445479;1,07143975;-0,088828288;6,567544041;
-0,394023567;1,087361852;-0,087909617;6,590575474;
-0,393339902;1,086961821;-0,086456276;6,625559826;
-0,393110633;1,098251571;-0,086079478;6,678084952;
-0,392358154;1,090925483;-0,083954841;6,749372087;
-0,391834587;1,105088332;-0,083850875;6,787761147;
-0,391397506;1,103581157;-0,082036309;6,702089783;
-0,390917361;1,111418982;-0,082644731;6,76520024;
-0,390266836;1,107843744;-0,080216326;6,820888573;
-0,389990807;1,119474501;-0,080128439;6,801467919;
-0,389568806;1,132911793;-0,078112863;6,873480287;
-0,388872385;1,128791082;-0,078085281;6,940320961;
-0,388451487;1,129108647;-0,076123811;7,01888825;
-0,387996435;1,132758757;-0,075524479;6,926922612;
-0,387201875;1,142286116;-0,074946292;6,917060567;
-0,386913151;1,142504734;-0,07341864;7,046516437;
-0,386506945;1,151900679;-0,073657386;7,048058765;
-0,386194408;1,152125239;-0,070698738;7,051673612;
-0,385553867;1,164881156;-0,071159363;7,117762231;
-0,38486284;1,163396969;-0,068866685;6,950800922;
-0,384385914;1,171313146;-0,069370449;6,966746363;
-0,383895069;1,180313675;-0,067751758;7,015271199;
-0,383468747;1,185963862;-0,066808678;7,1018339;
-0,382981509;1,189130556;-0,065968171;7,144058306;
-0,382742435;1,193402871;-0,064011276;7,159502184;
-0,381923914;1,188913231;-0,063822635;7,207781091;
-0,381461501;1,197161486;-0,062547326;7,084467814;
-0,381049395;1,204895688;-0,06250596;7,226552497;
-0,380570233;1,214874339;-0,060266808;7,241653879;
-0,379764706;1,223200512;-0,060077727;7,228686984;
-0,379433781;1,228214091;-0,058501247;7,286203702;
-0,378896177;1,226049697;-0,057968803;7,341368351;
-0,378424227;1,230768887;-0,056550469;7,391368539;
-0,378103524;1,233429637;-0,055279609;7,352595716;
-0,377563775;1,233757335;-0,054847848;7,447361968;
-0,377025902;1,243989997;-0,053506818;7,512229604;
-0,37650016;1,245346046;-0,052980788;7,581581819;
-0,375814289;1,255754652;-0,051111422;7,593489621;
-0,375409424;1,261455084;-0,050962035;7,628454393;
-0,374915272;1,263646321;-0,049212728;7,666775643;
-0,374601513;1,261679216;-0,048423611;7,540893264;
-0,37397179;1,268928954;-0,047919579;7,656336434;
-0,373676091;1,283378295;-0,046448138;7,593354857;
-0,373063445;1,286836352;-0,046207398;7,621500315;
-0,372380376;1,278251481;-0,044118628;7,67818003;
-0,371844172;1,299067086;-0,044263087;7,623642059;
-0,371396899;1,299896568;-0,042068057;7,657576867;
-0,371012926;1,297035963;-0,041945003;7,694140668;
-0,370305806;1,304297694;-0,040239185;7,757113168;
-0,370066345;1,319364257;-0,040435437;7,824764851;
-0,369482309;1,316393845;-0,038784757;7,856134873;
-0,368894935;1,323360351;-0,037849136;7,800458168;
-0,368503571;1,325336418;-0,036570877;7,888362128;
-0,368038267;1,33207455;-0,035293601;7,844462369;
-0,367448956;1,334529489;-0,034802441;7,873870264;
-0,366963357;1,352255096;-0,033183616;7,859576839;
-0,366556078;1,349566766;-0,033187859;7,824415913;
-0,365951717;1,352905831;-0,030843118;7,895205039;
-0,365424097;1,359654839;-0,031675119;7,933750241;
-0,365000904;1,36596472;-0,02910699;7,993648517;
-0,364459217;1,377573057;-0,029017743;8,0248173;
-0,364095449;1,388930975;-0,02722919;8,090020471;
-0,36344263;1,382400525;-0,026810078;8,120075083;
-0,362894535;1,38842435;-0,025878755;8,090856238;
-0,36240682;1,398127762;-0,024611574;8,189488046;
-0,361966699;1,40111745;-0,024007453;8,174625601;
-0,361484468;1,40078698;-0,022187073;8,169489272;
-0,36095348;1,414606955;-0,021997295;8,217613754;
-0,360506922;1,422084501;-0,02049081;8,19056255;
-0,360043466;1,434600751;-0,02008638;8,237640629;
-0,35945645;1,432195385;-0,018268375;8,203810038;
-0,358842552;1,447634202;-0,01812304;8,274783562;
-0,358523309;1,431807916;-0,016411815;8,413283408;
-0,357895762;1,449832683;-0,015860295;8,330806352;
-0,35735938;1,456198223;-0,015109678;8,298604238;
-0,35702458;1,460797882;-0,013225199;8,338053023;
-0,356434077;1,456397043;-0,013066074;8,390493398;
-0,355996311;1,470364527;-0,011056866;8,433417055;
-0,355533123;1,482390917;-0,0117167;8,308776929;
-0,355017722;1,481664395;-0,009078647;8,368408757;
-0,35449177;1,489127503;-0,008781389;8,433817605;
-0,353944659;1,484192245;-0,007032563;8,517513731;
-0,353404135;1,499558652;-0,007090429;8,506635126;
-0,352834612;1,496779488;-0,005306117;8,557957343;
-0,352544963;1,507314969;-0,00456965;8,484753148;
-0,352093637;1,517048335;-0,003800802;8,619869412;
-0,351642042;1,519060031;-0,002441703;8,697936903;
-0,351118445;1,519824404;-0,002486436;8,726252046;
-0,350485176;1,53056619;1,81786E-05;8,756917064;
-0,349952102;1,543373721;-9,85954E-05;8,702565926;
-0,349348754;1,541477426;0,002307444;8,72108971;
-0,349026561;1,561579477;0,001847256;8,747976249;
-0,348434925;1,556473967;0,003459503;8,85187469;
-0,347995996;1,565344206;0,004219056;8,737247266;
-0,347609997;1,569545474;0,004624502;8,84319415;
-0,347058058;1,572823298;0,006780954;8,92182143;
-0,346538603;1,587074592;0,006979184;8,849001393;
-0,346021563;1,584897167;0,00903097;8,878967258;
-0,34557277;1,599016664;0,008817743;8,783172657;
-0,344967246;1,609788839;0,010863018;8,925210232;
-0,344451249;1,609235584;0,010881052;8,978079304;
-0,344084263;1,615750033;0,012204928;9,034920629;
-0,343225747;1,618712527;0,013551154;9,141505961;
-0,343100488;1,619283797;0,013716171;9,15230166;
-0,342553377;1,636983474;0,01618625;9,121882683;
-0,342085809;1,647985763;0,015992118;9,170647806;
-0,341407627;1,642130041;0,017900469;9,050433394;
-0,340943217;1,644624872;0,017627914;9,188785372;
-0,34049359;1,656321859;0,019423835;9,217645512;
-0,339907348;1,66459608;0,020473054;9,202855253;
-0,339448512;1,664808683;0,021142436;9,244099106;
-0,339055061;1,674929178;0,022430902;9,212428422;
-0,338555813;1,677663741;0,023167556;9,280421446;
-0,337998927;1,685820405;0,024297683;9,216482567;
-0,337581277;1,69114658;0,024927467;9,149866943;
-0,336936861;1,706107822;0,026799832;9,337946165;
-0,336377233;1,710050553;0,027150881;9,354890436;
-0,336008132;1,710803602;0,028642491;9,478598213;
-0,335476846;1,733390226;0,029045269;9,444962139;
-0,335026622;1,731571739;0,030191297;9,561611491;
-0,334442437;1,724659404;0,031507783;9,477696755;
-0,333963245;1,739465557;0,032214291;9,390187504;
-0,33342883;1,747157413;0,03399118;9,470607788;
-0,33305341;1,751049487;0,033911731;9,383239436;
-0,332465172;1,761584697;0,035807315;9,485598414;
-0,33189708;1,772428764;0,035674814;9,571755934;
-0,331627488;1,776207772;0,037352942;9,631121683;
-0,330972314;1,784671757;0,038406342;9,746667975;
-0,330507219;1,789095632;0,038712721;9,656012229;
-0,329916596;1,793909601;0,040635142;9,700844984;
-0,329635531;1,793142215;0,041070279;9,487593965;
-0,328874201;1,799626012;0,042827874;9,658329604;
-0,328485489;1,806585538;0,04311005;9,566676595;
-0,327987075;1,8171012;0,044107303;9,6444007;
-0,327545047;1,814272582;0,045320813;9,740615286;
-0,327117592;1,824849856;0,046032175;9,757152676;
-0,326607645;1,82002228;0,047977131;9,763311436;
-0,326031297;1,832168778;0,047753293;9,860531668;
-0,32537815;1,84094278;0,04954499;9,906308389;
-0,324972987;1,850633977;0,049906772;9,958789263;
-0,324571311;1,855652139;0,051397514;9,849297935;
-0,324006468;1,865007867;0,05276252;9,895640569;
-0,323505968;1,87953073;0,053211421;9,986766019;
-0,323070109;1,880083072;0,054735657;9,929099097;
-0,32283783;1,884326305;0,054499101;9,981279217;
-0,32185629;1,881415913;0,056366146;10,18368844;
-0,321468264;1,892976514;0,057401527;10,09387206;
-0,320877671;1,909379811;0,058282509;10,1497648;
-0,320605099;1,913529905;0,059496652;10,1411605;
-0,31997025;1,906132504;0,059800055;10,09212071;
-0,319665283;1,9293378;0,061512314;10,13182411;
-0,319196403;1,932339604;0,062123265;10,20130524;
-0,318411529;1,938470653;0,063297629;10,250084;
-0,317962259;1,955711185;0,064238548;10,26996797;
-0,317552984;1,950231265;0,065064937;10,34337021;
-0,31694141;1,952760924;0,066637792;10,31881949;
-0,316467404;1,955812556;0,067022167;10,38009797;
-0,316053867;1,972108653;0,068770833;10,30036258;
-0,315587521;1,991492989;0,068818145;10,32318579;
-0,314959228;1,995549248;0,071054369;10,31966327;
-0,314652771;1,998867925;0,070503801;10,44231893;
-0,313937932;2,003788698;0,072798371;10,4380294;
-0,313550085;2,013674986;0,073259413;10,34251341;
-0,312999815;2,023805958;0,074452206;10,33299018;
-0,312534302;2,02915188;0,075765982;10,47922697;
-0,312136739;2,04364623;0,075461052;10,57492065;
-0,3116723;2,052383219;0,07785321;10,58681696;
-0,311117709;2,042791872;0,078154229;10,58130013;
-0,310498744;2,053898748;0,07980407;10,64232476;
-0,310087502;2,062889857;0,079866961;10,56312448;
-0,309369147;2,069363942;0,082078487;10,58909277;
-0,309045315;2,070102075;0,081714623;10,6946665;
-0,308486611;2,083917278;0,083528884;10,78173407;
-0,308094352;2,09815855;0,083771572;10,50842643;
-0,307467997;2,099342903;0,085559838;10,59290462;
-0,307042927;2,093397101;0,086660206;10,65832888;
-0,306582481;2,106161918;0,086869188;10,75386219;
-0,306100219;2,105051049;0,089234442;10,85683817;
-0,305414319;2,121860533;0,088220678;10,83621893;
-0,305133313;2,134446913;0,091118909;10,82115228;
-0,304444402;2,138551552;0,090922609;10,90662443;
-0,303991705;2,143839087;0,09311109;10,88112162;
-0,303538918;2,15730288;0,093050636;10,845729;
-0,303242266;2,162422196;0,094200574;10,83558915;
-0,30243662;2,167407927;0,095640101;10,87879923;
-0,302016526;2,171363294;0,095423698;10,96526941;
-0,301577777;2,182393829;0,09810552;11,14479585;
-0,30100742;2,187706625;0,097804196;11,02895501;
-0,300512254;2,192756214;0,100122094;11,07009164;
-0,30015263;2,19680705;0,09984374;11,22229732;
-0,299442738;2,216333186;0,101315536;11,13407256;
-0,298973888;2,216205001;0,102281876;11,09118734;
-0,298609108;2,214789345;0,103130609;10,8553698;
-0,298088789;2,22660972;0,104607284;11,10406734;
-0,297495216;2,238272455;0,104602009;11,1371259;
-0,297078699;2,241989566;0,106893368;11,21892605;
-0,296507061;2,257947431;0,10724666;11,33449843;
-0,295974761;2,253008754;0,108551435;11,18701416;
-0,295451283;2,249194887;0,109103076;11,29902459;
-0,295063257;2,273307341;0,110361181;11,37628973;
-0,294511884;2,282464115;0,111340351;11,20598923;
-0,294086814;2,298627393;0,112345107;11,29637668;
-0,293793082;2,291082902;0,114022128;11,41219395;
-0,293023765;2,296463039;0,114052244;11,33695403;
-0,292492181;2,304186456;0,11546804;11,39616619;
-0,291909665;2,320391567;0,116197884;11,39645363;
-0,291512698;2,335927527;0,116997764;11,32273206;
-0,290838629;2,347923933;0,118209228;11,37611139;
-0,290575862;2,340807304;0,119052283;11,42518408;
-0,290216029;2,346459373;0,120649107;11,44830077;
-0,289451659;2,358084435;0,12054728;11,64845978;
-0,289122373;2,368340174;0,122646555;11,6085838;
-0,288618207;2,356451064;0,123149492;11,61197138;
-0,288203776;2,3737301;0,124394834;11,61659341;
-0,287629545;2,38996745;0,124993213;11,66870704;
-0,286926687;2,393330383;0,126530334;11,48781634;
-0,286396563;2,392140024;0,127422497;11,54101761;
-0,286034167;2,406363811;0,128047332;11,64612693;
-0,285684973;2,410096971;0,129788205;11,61107542;
-0,285140365;2,415202484;0,129538849;11,67988083;
-0,284702748;2,432169242;0,131615952;11,79117295;
-0,28409788;2,438278893;0,132200465;11,84467824;
-0,28340137;2,422753426;0,13373442;11,87747465;
-0,282966822;2,44086232;0,134152353;11,95330401;
-0,282466561;2,45530716;0,135081679;11,91508994;
-0,28216964;2,467250838;0,136663377;11,84780427;
-0,281602293;2,482660767;0,136424676;11,92792273;
-0,281077713;2,463926875;0,139002487;11,94593172;
-0,280510873;2,481250643;0,13936317;12,06724194;
-0,279936135;2,486108261;0,140509918;11,9209479;
-0,279438734;2,499088938;0,141046882;11,90153777;
-0,279037029;2,514848797;0,142083138;11,92810677;
-0,278491974;2,523972161;0,143888652;11,96686589;
-0,277973682;2,513990118;0,143930048;12,0757885;
-0,277580142;2,540514107;0,145873472;12,0956309;
-0,277102053;2,549648121;0,14583385;12,12026913;
-0,276552022;2,550948617;0,147588834;12,18844088;
-0,276194602;2,549765682;0,148330346;12,19583443;
-0,275580972;2,561840026;0,148677289;12,33289541;
-0,275080562;2,561897548;0,150664166;12,1858037;
-0,274591625;2,57150049;0,151029304;12,2415821;
-0,274055183;2,586671072;0,15265429;12,29719595;
-0,273504078;2,601339071;0,152526975;12,224011;
-0,272932619;2,607717084;0,15460515;12,37174102;
-0,272594362;2,607691168;0,155381665;12,37575164;
-0,272095084;2,61700924;0,156074315;12,29457268;
-0,271658301;2,614698536;0,157687917;12,21495303;
-0,271096528;2,631023366;0,15781945;12,24450477;
-0,270516664;2,631009842;0,159666345;12,3698885;
-0,270024836;2,643225676;0,159870028;12,44849064;
-0,269569784;2,638781757;0,161005154;12,3725625;
-0,268970191;2,651282774;0,162379935;12,47829473;
-0,268456787;2,668394838;0,163378328;12,53296835;
-0,268024057;2,687802023;0,164760441;12,59981247;
-0,267661542;2,68145195;0,164222598;12,67679901;
-0,267001271;2,691366614;0,166242301;12,71355752;
-0,266730607;2,691346141;0,166974381;12,58758106;
-0,26608628;2,699575141;0,168305442;12,51628196;
-0,265665323;2,692599735;0,169460952;12,56872569;
-0,264787763;2,706535871;0,169739962;12,57083784;
-0,264647454;2,727837254;0,171533749;12,72802691;
-0,263994783;2,740067727;0,171951801;12,69651805;
-0,263512284;2,739633697;0,17350404;12,66013172;
-0,26307559;2,746705956;0,174001306;12,61229112;
-0,262686461;2,754672472;0,175362349;12,69161366;
-0,262243867;2,759411393;0,176487431;12,7541892;
-0,26175338;2,7621597;0,176562145;12,60829328;
-0,26094228;2,770410592;0,17901969;12,61978199;
-0,260615528;2,794262661;0,178988278;12,65842522;
-0,259916842;2,808132;0,180861965;12,72449148;
-0,259576738;2,80060169;0,180953979;12,79612575;
-0,258999825;2,79913164;0,182824209;12,79705262;
-0,258751124;2,822185116;0,183250159;12,8719944;
-0,258199662;2,834191501;0,184140697;12,89731018;
-0,257629275;2,837541585;0,185782179;12,97449696;
-0,257090807;2,841837934;0,185400963;12,97002612;
-0,256607503;2,849156835;0,187664777;12,77659558;
-0,256224632;2,87770521;0,188248023;12,88871318;
-0,255575806;2,876242867;0,18991904;12,81254388;
-0,254962206;2,880492096;0,190150306;12,67085036;
-0,254562408;2,886531378;0,191055179;12,85321775;
-0,254120052;2,89845336;0,192749336;12,93321138;
-0,253543735;2,916159256;0,193324402;12,97555826;
-0,253133506;2,90523452;0,194983438;12,9799714;
-0,252672285;2,923132994;0,195407897;13,11479649;
-0,251950145;2,926090001;0,196705148;13,06802487;
-0,251557887;2,947353888;0,1970658;13,11828642;
-0,251000375;2,945983629;0,198050335;13,01192724;
-0,25054872;2,943421139;0,19995445;13,10064407;
-0,25016284;2,95790366;0,200126335;13,15698937;
-0,249527797;2,952184168;0,201945633;13,26597939;
-0,24918665;2,975437984;0,201393127;13,1175956;
-0,24867864;2,9872523;0,203856185;13,1095258;
-0,24809733;2,988486587;0,204364315;13,19985617;
-0,247623861;2,988818474;0,205165282;13,22941803;
-0,247147769;2,989284995;0,206504002;13,03398999;
-0,246591166;3,004136453;0,206865355;13,19684856;
-0,246139452;3,026371006;0,209019244;13,12523348;
-0,245678425;3,031247281;0,209070131;13,19384599;
-0,244982973;3,022922904;0,210785627;13,26843548;
-0,244580403;3,043073365;0,211346686;13,36384239;
-0,2440954;3,064229218;0,212272868;13,37996069;
-0,243564337;3,075780435;0,213780224;13,39217434;
-0,243153587;3,067074888;0,213877872;13,40717485;
-0,242693111;3,075009671;0,215769261;13,33253406;
-0,241985828;3,08734579;0,215996295;13,53150103;
-0,241660342;3,116319477;0,217402041;13,25250331;
-0,241024584;3,108150213;0,218451023;13,36369631;
-0,24057579;3,114437601;0,219442442;13,34862311;
-0,240045801;3,122561615;0,22081247;13,22138151;
-0,239655778;3,140152467;0,220836833;13,33677967;
-0,239161789;3,149603547;0,222559914;13,24603421;
-0,238640219;3,154468126;0,223412544;13,39513923;
-0,238168612;3,180065019;0,224390492;13,4513464;
-0,237564206;3,16685954;0,225485384;13,63246447;
-0,237302288;3,169709993;0,22572726;13,48293983;
-0,236500695;3,188760772;0,227603644;13,40638835;
-0,235919714;3,186546015;0,2284154;13,38817522;
-0,235675722;3,213381026;0,229474261;13,53737595;
-0,23496668;3,221027601;0,230218828;13,72188134;
-0,234477818;3,206393073;0,230945483;13,5959142;
-0,234149069;3,210320036;0,232823148;13,73084106;
-0,233782426;3,229669106;0,233183816;13,69281501;
-0,23315388;3,235856242;0,234339073;13,6942821;
-0,232664838;3,243473331;0,235167563;13,70606863;
-0,232005805;3,233058374;0,2362113;13,65405257;
-0,231432348;3,248822906;0,237567186;13,74918109;
-0,231071755;3,2725505;0,238136813;13,76404108;
-0,230672136;3,272377932;0,239693001;13,74167484;
-0,230176002;3,286857912;0,240017682;13,82466229;
-0,229713842;3,284961642;0,241406232;13,53613941;
-0,229007661;3,265024051;0,242685646;13,7557705;
-0,228568807;3,294582085;0,24329032;13,78107663;
-0,228085116;3,294881374;0,244764835;13,5945616;
-0,227687776;3,326905338;0,244974926;13,72245106;
-0,2269869;3,323887084;0,246584192;13,71694773;
-0,226506606;3,320309952;0,247089162;13,71421114;
-0,226087078;3,337376314;0,248550981;13,82716157;
-0,225711688;3,337829595;0,249592751;13,7553157;
-0,225105301;3,338772264;0,249763519;13,8169094;
-0,224631473;3,347653836;0,251529753;13,74422251;
-0,224114046;3,372082893;0,251861781;13,89254228;
-0,223565891;3,38277789;0,253875196;13,91938684;
-0,223056078;3,394049679;0,254082114;13,945614;
-0,22254926;3,382545505;0,254940331;13,83921597;
-0,222166374;3,399635984;0,257011175;13,86164509;
-0,221551523;3,417913847;0,2567586;13,86120873;
-0,221088544;3,432468988;0,258837849;13,97445438;
-0,220698267;3,439727457;0,258535475;13,95063641;
-0,220156327;3,464884886;0,26036644;13,76187678;
-0,219522506;3,447339728;0,262014836;13,81019;
-0,219165251;3,45532103;0,261750817;13,87299795;
-0,218593866;3,46538416;0,264097542;13,9879259;
-0,218062848;3,486382789;0,263991296;13,73961237;
-0,217689425;3,492499347;0,265457392;13,8247153;
-0,21718815;3,507920881;0,266425073;13,89240257;
-0,216491714;3,525881117;0,26690644;13,89888802;
-0,216153309;3,527973844;0,269246012;13,9271408;
-0,215588287;3,511934399;0,26887536;13,96342459;
-0,215130508;3,526359084;0,270590425;13,82579501;
-0,21461302;3,524642238;0,271897525;13,86355281;
-0,214008555;3,565004972;0,271988899;13,94988433;
-0,213679954;3,538871339;0,273592889;14,00768933;
-0,213105276;3,541077062;0,273536652;14,01047297;
-0,212660238;3,566853045;0,275622249;14,08168778;
-0,212125644;3,572520734;0,276659727;13,80224742;
-0,211838365;3,589490726;0,277027845;13,94548719;
-0,211198434;3,608774095;0,278800309;14,07063393;
-0,210565522;3,605879016;0,279239625;14,0221302;
-0,210200667;3,63345885;0,28033632;14,10575351;
-0,209354401;3,641652258;0,28138569;14,06171202;
-0,209042236;3,656199735;0,28183338;14,14204995;
-0,208556592;3,63749706;0,283745766;14,14327691;
-0,208288029;3,644310799;0,284241408;14,11585622;
-0,207728028;3,657747024;0,285791397;14,05277603;
-0,207190856;3,668052447;0,286374778;14,16053255;
-0,206723362;3,66131665;0,286930621;14,1176016;
